id,intent,question,answer,source_ids,requires_handoff,suggested_action
qa_0385,product_warranty,Cho mình hỏi laptop EduBook 13 bảo hành bao lâu?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0386,product_warranty,Mình cần biết laptop EduBook 13 bảo hành bao lâu?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0387,product_warranty,Bạn tư vấn giúp mình: laptop EduBook 13 bảo hành bao lâu?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0388,product_warranty,"Shop ơi, laptop EduBook 13 bảo hành bao lâu?","Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0389,product_warranty,"Ad ơi, thời gian bảo hành của Laptop EduBook 13 là mấy tháng?","Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0390,product_warranty,Cho mình hỏi thời gian bảo hành của Laptop EduBook 13 là mấy tháng?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0391,product_warranty,Mình cần biết thời gian bảo hành của Laptop EduBook 13 là mấy tháng?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0392,product_warranty,Bạn tư vấn giúp mình: thời gian bảo hành của Laptop EduBook 13 là mấy tháng?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0393,product_warranty,"Shop ơi, thời gian bảo hành của Laptop EduBook 13 là mấy tháng?","Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0394,product_warranty,"Ad ơi, mua Laptop EduBook 13 thì được bảo hành như thế nào?","Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0395,product_warranty,Cho mình hỏi mua Laptop EduBook 13 thì được bảo hành như thế nào?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0396,product_warranty,Mình cần biết mua Laptop EduBook 13 thì được bảo hành như thế nào?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0397,product_warranty,Bạn tư vấn giúp mình: mua Laptop EduBook 13 thì được bảo hành như thế nào?,"Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0398,product_warranty,"Shop ơi, mua Laptop EduBook 13 thì được bảo hành như thế nào?","Laptop EduBook 13 được bảo hành 18 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-LT-003, policy_warranty",False,answer
qa_0399,product_price,"Ad ơi, điện thoại PixelOne A55 giá bao nhiêu?",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0400,product_price,Cho mình hỏi điện thoại PixelOne A55 giá bao nhiêu?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0401,product_price,Mình cần biết điện thoại PixelOne A55 giá bao nhiêu?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0402,product_price,Bạn tư vấn giúp mình: điện thoại PixelOne A55 giá bao nhiêu?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0403,product_price,"Shop ơi, điện thoại PixelOne A55 giá bao nhiêu?",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0404,product_price,"Ad ơi, cho mình hỏi giá Điện thoại PixelOne A55 với",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0405,product_price,Cho mình hỏi cho mình hỏi giá Điện thoại PixelOne A55 với,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0406,product_price,Mình cần biết cho mình hỏi giá Điện thoại PixelOne A55 với,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0407,product_price,Bạn tư vấn giúp mình: cho mình hỏi giá Điện thoại PixelOne A55 với,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0408,product_price,"Shop ơi, cho mình hỏi giá Điện thoại PixelOne A55 với",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0409,product_price,"Ad ơi, điện thoại PixelOne A55 hiện đang bán giá nào?",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0410,product_price,Cho mình hỏi điện thoại PixelOne A55 hiện đang bán giá nào?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0411,product_price,Mình cần biết điện thoại PixelOne A55 hiện đang bán giá nào?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0412,product_price,Bạn tư vấn giúp mình: điện thoại PixelOne A55 hiện đang bán giá nào?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0413,product_price,"Shop ơi, điện thoại PixelOne A55 hiện đang bán giá nào?",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0414,product_price,"Ad ơi, sản phẩm Điện thoại PixelOne A55 bao nhiêu tiền?",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0415,product_price,Cho mình hỏi sản phẩm Điện thoại PixelOne A55 bao nhiêu tiền?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0416,product_price,Mình cần biết sản phẩm Điện thoại PixelOne A55 bao nhiêu tiền?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0417,product_price,Bạn tư vấn giúp mình: sản phẩm Điện thoại PixelOne A55 bao nhiêu tiền?,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0418,product_price,"Shop ơi, sản phẩm Điện thoại PixelOne A55 bao nhiêu tiền?",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0419,product_price,"Ad ơi, báo giá giúp mình Điện thoại PixelOne A55",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0420,product_price,Cho mình hỏi báo giá giúp mình Điện thoại PixelOne A55,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0421,product_price,Mình cần biết báo giá giúp mình Điện thoại PixelOne A55,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0422,product_price,Bạn tư vấn giúp mình: báo giá giúp mình Điện thoại PixelOne A55,Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0423,product_price,"Shop ơi, báo giá giúp mình Điện thoại PixelOne A55",Điện thoại PixelOne A55 hiện có giá niêm yết 7.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-004,False,answer
qa_0424,product_info,"Ad ơi, điện thoại PixelOne A55 cấu hình thế nào?","Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0425,product_info,Cho mình hỏi điện thoại PixelOne A55 cấu hình thế nào?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0426,product_info,Mình cần biết điện thoại PixelOne A55 cấu hình thế nào?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0427,product_info,Bạn tư vấn giúp mình: điện thoại PixelOne A55 cấu hình thế nào?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0428,product_info,"Shop ơi, điện thoại PixelOne A55 cấu hình thế nào?","Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0429,product_info,"Ad ơi, thông số chính của Điện thoại PixelOne A55 là gì?","Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0430,product_info,Cho mình hỏi thông số chính của Điện thoại PixelOne A55 là gì?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0431,product_info,Mình cần biết thông số chính của Điện thoại PixelOne A55 là gì?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0432,product_info,Bạn tư vấn giúp mình: thông số chính của Điện thoại PixelOne A55 là gì?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0433,product_info,"Shop ơi, thông số chính của Điện thoại PixelOne A55 là gì?","Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0434,product_info,"Ad ơi, điện thoại PixelOne A55 có điểm gì nổi bật?","Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0435,product_info,Cho mình hỏi điện thoại PixelOne A55 có điểm gì nổi bật?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0436,product_info,Mình cần biết điện thoại PixelOne A55 có điểm gì nổi bật?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
qa_0437,product_info,Bạn tư vấn giúp mình: điện thoại PixelOne A55 có điểm gì nổi bật?,"Điện thoại PixelOne A55 có thông tin chính: màn hình AMOLED 6.5 inch 120Hz, RAM 8GB, bộ nhớ 128GB, camera 64MP, pin 5000mAh. Sản phẩm phù hợp với nhu cầu chụp ảnh, dùng mạng xã hội, xem phim và chơi game nhẹ.",TC-PH-004,False,answer
